s,betax,betay,alphax,alphay,etax,etay,xAperture,yAperture,xmin,xmax,ymin,ymax,sigma_x,sigma_y,Particles,p,Cx,Cy,Charge,Temp
3.186413333333331,1.242344662276962,8.763350976319561,-1.408156006049963,-12.68145900133076,0.5109042588519412,-0.0024308731067311,24.88361866468742,23.19760639215781,-23.98864219784557,23.528159956288977,-9.596796429163463,23.37302446287979,11.41125988898592,4.6371137356445775,34965,400.0007358134867,-0.2715448863075574,6.807591877059498,3.77622e-10,8
3.237246666666664,1.391711510562571,10.10034793117921,-1.530208222519398,-13.62012043853117,0.4941200256228039,-0.0026617947832629,24.87539856840224,23.06520611114408,-23.73816868024265,23.229744355611462,-10.272503673860127,24.336680536620687,11.04115564268772,4.955931130455269,34897,400.0007358134867,-0.336277896739529,7.338652902957992,3.768876e-10,8
3.288079999999998,1.553487000855906,11.53277546548756,-1.652260438988833,-14.55878187573157,0.4773357923936666,-0.0028927164597946,34.454261369583165,10.23284011278291,-23.487695162639746,22.93132875493394,-10.9482109185568,24.937724248984253,10.67345611047181,5.263020339773012,34803,400.0007358134867,-0.3898920106982014,7.857532797631994,3.758724e-10,8
3.288079999999998,1.553487000855906,11.53277546548756,-1.652260438988833,-14.55878187573157,0.4773357923936666,-0.0028927164597946,34.454261369583165,10.23284011278291,-23.487695162639746,22.93132875493394,-10.9482109185568,12.29636066270492,10.52325960301648,3.9581688291524286,26486,400.0007358134867,0.1622812457134149,5.733990679855132,2.860488e-10,22
3.33686222222222,1.717237126198883,12.99703797473677,-1.702408280929555,-15.45914235049913,0.4618396624217502,-0.0030311717257538,34.39436432067661,10.10578892802947,-23.26479762468646,22.6648928201921,-11.58716004116396,12.289779060076013,10.20527493961891,4.0542599083051885,25013,400.0007358134867,0.1604480027821125,5.778482791950896,2.701404e-10,1
3.385644444444442,1.88525252990776,14.54917915845747,-1.739602685702162,-16.35985162372348,0.4475978486366822,-0.0031713207304697,34.32892575109827,9.978736497309912,-23.06701360724466,22.438509074078567,-12.18565627531598,12.29516562340067,9.941302030128558,4.1431187797499645,23615,400.0007358134867,0.1306525016689808,5.8000967194531645,2.55042e-10,1
3.434426666666664,2.056254789867161,16.18919747662126,-1.763560349367624,-17.26056267950869,0.4346321337019718,-0.0033130165449453,34.25982948218089,9.85168388657473,-22.89473242026767,22.25653175314941,-11.71322914367872,12.29228068718909,9.687630784644885,4.228987484585019,22311,400.0007358134867,0.1014325899961518,5.814062567667128,2.409588e-10,1
3.483208888888886,2.228943015107349,17.91709390061083,-1.774098876192336,-18.16127574631063,0.4229671943116034,-0.0034561127524897,34.18704628817699,9.724631041626948,-22.74829370399365,22.119285223988,-12.14082361815779,12.27892674054966,9.47144231294798,4.317038182372528,21053,400.0007358134867,0.0736424648650919,5.795827735294349,2.273724e-10,1
3.531991111111108,2.402003474541905,19.73286948307083,-1.771137967730218,-19.06199104875605,0.4126252335924523,-0.0036004602711567,34.11054480804953,9.597577906690852,-22.62798626919073,22.02701399457797,-12.046585211556213,12.2928294307334,9.290737673877258,4.401845557744091,19906,400.0007358134867,0.0442517635070417,5.773733427581901,2.149848e-10,1
3.58077333333333,2.574119588428344,21.63652535511687,-1.75470003482816,-19.96270880721508,0.4036259388395302,-0.0037459076372424,34.03029150662065,9.47052442468656,-22.53404746730515,21.97988236842013,-11.30998278166671,12.28857286863406,9.134900909512869,4.482336003044799,18803,400.0007358134867,0.0301345323558741,5.727413354891757,2.030724e-10,1
3.629555555555552,2.743981941800145,23.62806272331258,-1.724910028356484,-20.86342923738177,0.3959864440224797,-0.0038923012933169,33.94625063294311,9.343470537521169,-22.46666267216592,21.97797421233218,-11.75640299640367,12.28451987197073,8.996888420208979,4.572452553024598,17837,400.0007358134867,-0.0052518058184883,5.687488906165474,1.926396e-10,1
3.678337777777774,2.910298243761992,25.70748286642222,-1.681994489932278,-21.76415254986346,0.389721297134842,-0.004039485880244,33.85838417563415,9.216416186394609,-22.42596487476249,22.021292837810748,-12.22714574573887,12.293393123438593,8.89198603342659,4.658564545491979,16923,400.0007358134867,-0.0267812496024853,5.63263903955233,1.8276839999999999e-10,1
3.727119999999996,3.071803156945339,27.87478713194666,-1.626279829833983,-22.66487894977995,0.3848424324485409,-0.0041873045326334,33.76665181488564,9.089361312118056,-22.41203439228436,22.15661788166544,-11.95174701486835,12.28613431030578,8.803938194745113,4.737914035594036,16026,400.0007358134867,-0.0192428159756457,5.552267107990191,1.7308079999999998e-10,1
3.775902222222218,3.22726792240138,30.12997693245148,-1.558189845181787,-23.56560863637301,0.381359147726812,-0.0043355991771679,33.67101087083718,8.962305855442786,-22.424898692278788,22.34256267428728,-12.13597173247055,12.29119146705837,8.752976565998337,4.817131267889368,15264,400.0007358134867,-0.0158560232914577,5.495561396629862,1.6485119999999995e-10,1
3.82468444444444,3.375509706755807,32.47305374169613,-1.478242497235551,-24.46634180262702,0.3792780864394956,-0.0044842108332359,33.571416247967825,8.835249757397152,-22.464532332445614,22.578657524752288,-12.23881630514276,12.29426142724387,8.726123342405213,4.899464350000142,14551,400.0007358134867,-0.0129727175133665,5.4275482420784416,1.571508e-10,1
3.873466666666662,3.515400600552665,34.9040190905737,-1.387045972296335,-25.36707863490165,0.3786032250152132,-0.0046329799153024,33.46782037512918,8.708192959629395,-22.53085701624832,22.86448480961505,-12.28348457126421,12.28575742439628,8.717249680784992,4.962734871404598,13864,400.0007358134867,0.0137082290710625,5.356402778563762,1.4973119999999998e-10,1
3.922248888888884,3.645876199357487,37.42287456287156,-1.285294056146202,-26.26781931257699,0.3793358651554698,-0.0047817465364421,33.36017314080567,8.581135404753837,-22.623741764180043,23.19953859109818,-12.11092781659988,12.29451511796592,8.75955610257073,5.027444840199784,13240,400.0007358134867,0.024856954095733,5.283110837909301,1.4299199999999998e-10,1
3.971031111111107,3.765943702352665,40.02962179086337,-1.173760857182515,-27.16856400771202,0.3814746312262077,-0.0049303508124601,33.2417519129126,8.454077036698017,-22.7430032001834,23.58322530498197,-12.22186030604664,12.28764417546995,8.820908326052196,5.086589443354208,12656,400.0007358134867,0.06646110626689,5.209015079293891,1.366848e-10,1
4.019813333333329,3.874689466816918,42.72426245074345,-1.0532949183577,-28.06931288471697,0.3850154727327684,-0.0050786331660216,33.11525756751692,8.327017801048331,-22.88840595238534,24.01486457159626,-12.05007819425483,12.29217094594844,8.895670017701969,5.141373800795305,12127,400.0007358134867,0.1131458658590694,5.147040318025909,1.3097159999999998e-10,1
4.068595555555551,3.971285961008082,45.50679825791494,-0.924812762685693,-28.97006610004025,0.389951671874643,-0.0052264346302146,32.98416716102213,8.199957645391653,-23.0596631669752,23.9699210097277,-12.276009684505391,12.293433047786609,9.004081324234477,5.194572560160684,11612,400.0007358134867,0.171246272611324,5.06661944615281,1.2540959999999999e-10,1
4.117377777777773,4.054998062533123,48.37723096214378,-0.7892919213867421,-29.87082380187051,0.3962738561668105,-0.0053735971509676,32.84844051980879,8.072896519650516,-23.256437133725697,24.43623639476733,-12.19622916386149,12.29646081433747,9.146843817830373,5.230019667027815,11125,400.0007358134867,0.2228150868045329,4.992291997900544,1.2015e-10,1
4.166159999999995,4.125188654256714,51.33556234789073,-0.6477634976800034,-30.7771533105055,0.4039916888815037,-0.0055199638877493,24.60078828400599,20.64583180536782,-23.47874908153148,24.8625167445757,-12.19679676574216,12.29235701860436,9.29785137576932,5.273832969683101,10667,400.0007358134867,0.3083657543151783,4.905973117810906,1.1520359999999997e-10,1
4.166159999999995,4.125188654256714,51.33556234789073,-0.6477634976800034,-30.7771533105055,0.4039916888815037,-0.0055199638877493,24.60078828400599,20.64583180536782,-23.47874908153148,24.21873078410934,-12.19679676574216,12.29235701860436,9.292847064750172,5.274217208778037,10665,400.0007358134867,0.3038406488777619,4.905508094549556,1.15182e-10,24
4.211159999999995,4.184184230519597,54.14291047283924,-0.6632493081618537,-31.60836057723917,0.411718459470911,-0.0056668515688068,24.5743161850793,20.528599168566227,-23.6995378733015,23.91864489972868,-12.51302057379295,12.6503253944314,9.45596404796084,5.416762428607808,10664,400.0007358134867,0.3623789420609422,5.056758220332003,1.1517119999999997e-10,17
4.256159999999995,4.244573529725847,57.02506725179379,-0.678735118643704,-32.43956784397285,0.4194452300603184,-0.0058137392498642,24.54726691094243,20.411365343720888,-23.92032666507151,24.20068425223402,-12.83595933098722,13.00829377025845,9.615060851419628,5.559649057669335,10661,400.0007358134867,0.4165490442323455,5.207411531116904,1.151388e-10,17
4.301159999999995,4.306356551875464,59.98203268475436,-0.6942209291255542,-33.27077511070652,0.4271720006497257,-0.0059606269309217,24.51963893836955,20.29413033083101,-24.141115456841533,24.512633395647185,-13.16102090571626,13.366312516365031,9.77215829653939,5.70270776070041,10657,400.0007358134867,0.4728667038292872,5.357671523032189,1.1509559999999999e-10,17
4.346159999999995,4.369533296968447,63.01380677172097,-0.7097067396074045,-34.10198237744019,0.4348987712391331,-0.0061075146119792,24.491430697741528,20.17689412989564,-24.361904248611552,24.757373985600488,-13.4860824804453,13.7300117951793,9.92943840471263,5.845982324194498,10653,400.0007358134867,0.5245594253977607,5.508342110049149,1.150524e-10,17
4.391159999999995,4.434103765004796,66.12038951269359,-0.7251925500892548,-34.93318964417386,0.4426255418285404,-0.0062544022930367,24.46264057246483,20.05965674091366,-24.582693040381567,24.92987364152136,-13.81114405517433,14.09371107399357,10.08068762665629,5.989559033499977,10646,400.0007358134867,0.5694885368798842,5.659583592025881,1.149768e-10,17
4.436159999999995,4.549119921948962,68.55975202533926,-1.840014345526682,-19.07750007498642,0.452781636850239,-0.006339796236176,24.43635323115597,19.96956275759642,-24.9402275632086,24.8643909568294,-14.060848157312307,14.381163698512388,10.281190733846811,6.09983412476589,10636,400.0007358134867,0.6165984278637558,5.77962070089036,1.1486879999999999e-10,30
4.481159999999995,4.767721609160834,69.52940687792338,-3.035462025166081,-2.391931838516945,0.4678791384200006,-0.0063012502626746,24.41605537254251,19.93430892343705,-23.63479881318797,24.913120525835108,-14.15830724982504,14.51434029925865,10.57766259301236,6.145468923380434,10616,400.0007358134867,0.6563271594180695,5.830297838129528,1.146528e-10,30
